"Country Name","Country Code","Indicator Name","Indicator Code","2017",
"Romania","ROU","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.576",
"Romania","ROU","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.559",
"Romania","ROU","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.592",
"Romania","ROU","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.615",
"Romania","ROU","Learning-Adjusted Years of School","HD.HCI.LAYS","8.81",
"Romania","ROU","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","8.92",
"Romania","ROU","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","8.7",
"Romania","ROU","Probability of Survival to Age 5","HD.HCI.MORT","0.9922",
"Romania","ROU","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.993",
"Romania","ROU","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9914",
"Romania","ROU","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8688",
"Romania","ROU","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9217",
"Romania","ROU","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8176",
"Russian Federation","RUS","Expected Years of School","HD.HCI.EYRS","13.83",
"Russian Federation","RUS","Expected Years of School, Female","HD.HCI.EYRS.FE","13.86",
"Russian Federation","RUS","Expected Years of School, Male","HD.HCI.EYRS.MA","13.81",
"Russian Federation","RUS","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Russian Federation","RUS","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Russian Federation","RUS","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Russian Federation","RUS","Harmonized Test Scores","HD.HCI.HLOS","538",
"Russian Federation","RUS","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","540",
"Russian Federation","RUS","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","535",
"Russian Federation","RUS","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.729",
"Russian Federation","RUS","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.783",
"Russian Federation","RUS","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.742",
"Russian Federation","RUS","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.815",
"Russian Federation","RUS","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.682",
"Russian Federation","RUS","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.679",
"Russian Federation","RUS","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.626",
"Russian Federation","RUS","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.732",
"Russian Federation","RUS","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.771",
"Russian Federation","RUS","Learning-Adjusted Years of School","HD.HCI.LAYS","11.9",
"Russian Federation","RUS","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.98",
"Russian Federation","RUS","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.82",
"Russian Federation","RUS","Probability of Survival to Age 5","HD.HCI.MORT","0.9924",
"Russian Federation","RUS","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9933",
"Russian Federation","RUS","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9917",
"Russian Federation","RUS","Survival Rate from Age 15-60","HD.HCI.AMRT","0.784",
"Russian Federation","RUS","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8828",
"Russian Federation","RUS","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.6862",
"Rwanda","RWA","Expected Years of School","HD.HCI.EYRS","6.55",
"Rwanda","RWA","Expected Years of School, Female","HD.HCI.EYRS.FE","6.75",
"Rwanda","RWA","Expected Years of School, Male","HD.HCI.EYRS.MA","6.35",
"Rwanda","RWA","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.633",
"Rwanda","RWA","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Rwanda","RWA","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Rwanda","RWA","Harmonized Test Scores","HD.HCI.HLOS","358",
"Rwanda","RWA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","365",
"Rwanda","RWA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","351",
"Rwanda","RWA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.374",
"Rwanda","RWA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.388",
"Rwanda","RWA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.37",
"Rwanda","RWA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.402",
"Rwanda","RWA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.357",
"Rwanda","RWA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.361",
"Rwanda","RWA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.341",
"Rwanda","RWA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.376",
"Rwanda","RWA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.386",
"Rwanda","RWA","Learning-Adjusted Years of School","HD.HCI.LAYS","3.75",
"Rwanda","RWA","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","3.94",
"Rwanda","RWA","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","3.57",
"Rwanda","RWA","Probability of Survival to Age 5","HD.HCI.MORT","0.9621",
"Rwanda","RWA","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9657",
"Rwanda","RWA","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9587",
"Rwanda","RWA","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8081",
"Rwanda","RWA","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8352",
"Rwanda","RWA","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7806",
"Saudi Arabia","SAU","Expected Years of School","HD.HCI.EYRS","12.43",
"Saudi Arabia","SAU","Expected Years of School, Female","HD.HCI.EYRS.FE","12.27",
"Saudi Arabia","SAU","Expected Years of School, Male","HD.HCI.EYRS.MA","12.59",
"Saudi Arabia","SAU","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Saudi Arabia","SAU","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Saudi Arabia","SAU","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Saudi Arabia","SAU","Harmonized Test Scores","HD.HCI.HLOS","407",
"Saudi Arabia","SAU","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","436",
"Saudi Arabia","SAU","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","380",
"Saudi Arabia","SAU","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.585",
"Saudi Arabia","SAU","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.612",
"Saudi Arabia","SAU","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.597",
"Saudi Arabia","SAU","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.625",
"Saudi Arabia","SAU","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.572",
"Saudi Arabia","SAU","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.561",
"Saudi Arabia","SAU","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.544",
"Saudi Arabia","SAU","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.577",
"Saudi Arabia","SAU","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.597",
"Saudi Arabia","SAU","Learning-Adjusted Years of School","HD.HCI.LAYS","8.1",
"Saudi Arabia","SAU","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","8.57",
"Saudi Arabia","SAU","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","7.65",
"Saudi Arabia","SAU","Probability of Survival to Age 5","HD.HCI.MORT","0.9926",
"Saudi Arabia","SAU","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.993",
"Saudi Arabia","SAU","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9923",
"Saudi Arabia","SAU","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9124",
"Saudi Arabia","SAU","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9239",
"Saudi Arabia","SAU","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9047",
"Senegal","SEN","Expected Years of School","HD.HCI.EYRS","7.25",
"Senegal","SEN","Expected Years of School, Female","HD.HCI.EYRS.FE","7.42",
"Senegal","SEN","Expected Years of School, Male","HD.HCI.EYRS.MA","7.08",
"Senegal","SEN","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.829",
"Senegal","SEN","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.8534",
"Senegal","SEN","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.8057",
"Senegal","SEN","Harmonized Test Scores","HD.HCI.HLOS","412",
"Senegal","SEN","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","408",
"Senegal","SEN","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","417",
"Senegal","SEN","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.418",
"Senegal","SEN","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.428",
"Senegal","SEN","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.413",
"Senegal","SEN","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.443",
"Senegal","SEN","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.402",
"Senegal","SEN","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.408",
"Senegal","SEN","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.391",
"Senegal","SEN","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.423",
"Senegal","SEN","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.433",
"Senegal","SEN","Learning-Adjusted Years of School","HD.HCI.LAYS","4.78",
"Senegal","SEN","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","4.85",
"Senegal","SEN","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","4.73",
"Senegal","SEN","Probability of Survival to Age 5","HD.HCI.MORT","0.9546",
"Senegal","SEN","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9587",
"Senegal","SEN","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9506",
"Senegal","SEN","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8193",
"Senegal","SEN","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8526",
"Senegal","SEN","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7813",
"Serbia","SRB","Expected Years of School","HD.HCI.EYRS","13.37",
"Serbia","SRB","Expected Years of School, Female","HD.HCI.EYRS.FE","13.44",
"Serbia","SRB","Expected Years of School, Male","HD.HCI.EYRS.MA","13.3",
"Serbia","SRB","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.9402",
"Serbia","SRB","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.9491",
"Serbia","SRB","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.9322",
"Serbia","SRB","Harmonized Test Scores","HD.HCI.HLOS","521",
"Serbia","SRB","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","523",
"Serbia","SRB","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","520",
"Serbia","SRB","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.755",
"Serbia","SRB","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.771",
"Serbia","SRB","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.757",
"Serbia","SRB","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.785",
"Serbia","SRB","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.74",
"Serbia","SRB","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.74",
"Serbia","SRB","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.72",
"Serbia","SRB","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.759",
"Serbia","SRB","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.77",
"Serbia","SRB","Learning-Adjusted Years of School","HD.HCI.LAYS","11.15",
"Serbia","SRB","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.24",
"Serbia","SRB","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.07",
"Serbia","SRB","Probability of Survival to Age 5","HD.HCI.MORT","0.9943",
"Serbia","SRB","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9948",
"Serbia","SRB","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9938",
"Serbia","SRB","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8883",
"Serbia","SRB","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9242",
"Serbia","SRB","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8528",
"Seychelles","SYC","Expected Years of School","HD.HCI.EYRS","13.68",
"Seychelles","SYC","Expected Years of School, Female","HD.HCI.EYRS.FE","13.75",
"Seychelles","SYC","Expected Years of School, Male","HD.HCI.EYRS.MA","13.6",
"Seychelles","SYC","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.921",
"Seychelles","SYC","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Seychelles","SYC","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Seychelles","SYC","Harmonized Test Scores","HD.HCI.HLOS","463",
"Seychelles","SYC","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","",
"Seychelles","SYC","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","",
"Seychelles","SYC","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.678",
"Seychelles","SYC","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","",
"Seychelles","SYC","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","",
"Seychelles","SYC","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","",
"Seychelles","SYC","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.646",
"Seychelles","SYC","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"Seychelles","SYC","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"Seychelles","SYC","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"Seychelles","SYC","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.71",
"Seychelles","SYC","Learning-Adjusted Years of School","HD.HCI.LAYS","10.14",
"Seychelles","SYC","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","",
"Seychelles","SYC","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"Seychelles","SYC","Probability of Survival to Age 5","HD.HCI.MORT","0.9858",
"Seychelles","SYC","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.987",
"Seychelles","SYC","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9847",
"Seychelles","SYC","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8399",
"Seychelles","SYC","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9119",
"Seychelles","SYC","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7703",
"Sierra Leone","SLE","Expected Years of School","HD.HCI.EYRS","8.95",
"Sierra Leone","SLE","Expected Years of School, Female","HD.HCI.EYRS.FE","8.91",
"Sierra Leone","SLE","Expected Years of School, Male","HD.HCI.EYRS.MA","9",
"Sierra Leone","SLE","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.736",
"Sierra Leone","SLE","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.715",
"Sierra Leone","SLE","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.758",
"Sierra Leone","SLE","Harmonized Test Scores","HD.HCI.HLOS","316",
"Sierra Leone","SLE","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","314",
"Sierra Leone","SLE","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","318",
"Sierra Leone","SLE","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.351",
"Sierra Leone","SLE","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.351",
"Sierra Leone","SLE","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.307",
"Sierra Leone","SLE","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.345",
"Sierra Leone","SLE","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.335",
"Sierra Leone","SLE","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.35",
"Sierra Leone","SLE","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.302",
"Sierra Leone","SLE","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.34",
"Sierra Leone","SLE","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.366",
"Sierra Leone","SLE","Learning-Adjusted Years of School","HD.HCI.LAYS","4.52",
"Sierra Leone","SLE","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","4.47",
"Sierra Leone","SLE","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","4.58",
"Sierra Leone","SLE","Probability of Survival to Age 5","HD.HCI.MORT","0.8895",
"Sierra Leone","SLE","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.8956",
"Sierra Leone","SLE","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.8837",
"Sierra Leone","SLE","Survival Rate from Age 15-60","HD.HCI.AMRT","0.6104",
"Sierra Leone","SLE","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.6166",
"Sierra Leone","SLE","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.6041",
"Singapore","SGP","Expected Years of School","HD.HCI.EYRS","13.89",
"Singapore","SGP","Expected Years of School, Female","HD.HCI.EYRS.FE","13.9",
"Singapore","SGP","Expected Years of School, Male","HD.HCI.EYRS.MA","13.87",
"Singapore","SGP","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Singapore","SGP","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Singapore","SGP","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Singapore","SGP","Harmonized Test Scores","HD.HCI.HLOS","581",
"Singapore","SGP","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","585",
"Singapore","SGP","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","577",
"Singapore","SGP","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.884",
"Singapore","SGP","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.899",
"Singapore","SGP","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.883",
"Singapore","SGP","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.914",
"Singapore","SGP","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.868",
"Singapore","SGP","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.871",
"Singapore","SGP","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.851",
"Singapore","SGP","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.889",
"Singapore","SGP","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.9",
"Singapore","SGP","Learning-Adjusted Years of School","HD.HCI.LAYS","12.9",
"Singapore","SGP","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","13.01",
"Singapore","SGP","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","12.81",
"Singapore","SGP","Probability of Survival to Age 5","HD.HCI.MORT","0.9972",
"Singapore","SGP","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9974",
"Singapore","SGP","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9969",
"Singapore","SGP","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9503",
"Singapore","SGP","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9619",
"Singapore","SGP","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9387",
"Slovak Republic","SVK","Expected Years of School","HD.HCI.EYRS","12.97",
"Slovak Republic","SVK","Expected Years of School, Female","HD.HCI.EYRS.FE","12.97",
"Slovak Republic","SVK","Expected Years of School, Male","HD.HCI.EYRS.MA","12.96",
"Slovak Republic","SVK","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Slovak Republic","SVK","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Slovak Republic","SVK","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Slovak Republic","SVK","Harmonized Test Scores","HD.HCI.HLOS","500",
"Slovak Republic","SVK","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","503",
"Slovak Republic","SVK","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","498",
"Slovak Republic","SVK","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.694",
"Slovak Republic","SVK","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.718",
"Slovak Republic","SVK","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.705",
"Slovak Republic","SVK","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.731",
"Slovak Republic","SVK","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.679",
"Slovak Republic","SVK","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.671",
"Slovak Republic","SVK","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.654",
"Slovak Republic","SVK","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.687",
"Slovak Republic","SVK","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.707",
"Slovak Republic","SVK","Learning-Adjusted Years of School","HD.HCI.LAYS","10.38",
"Slovak Republic","SVK","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","10.43",
"Slovak Republic","SVK","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","10.33",
"Slovak Republic","SVK","Probability of Survival to Age 5","HD.HCI.MORT","0.9944",
"Slovak Republic","SVK","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9949",
"Slovak Republic","SVK","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9938",
"Slovak Republic","SVK","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8919",
"Slovak Republic","SVK","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9368",
"Slovak Republic","SVK","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8481",
"Slovenia","SVN","Expected Years of School","HD.HCI.EYRS","13.64",
"Slovenia","SVN","Expected Years of School, Female","HD.HCI.EYRS.FE","13.67",
"Slovenia","SVN","Expected Years of School, Male","HD.HCI.EYRS.MA","13.61",
"Slovenia","SVN","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Slovenia","SVN","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Slovenia","SVN","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Slovenia","SVN","Harmonized Test Scores","HD.HCI.HLOS","532",
"Slovenia","SVN","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","538",
"Slovenia","SVN","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","526",
"Slovenia","SVN","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.788",
"Slovenia","SVN","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.811",
"Slovenia","SVN","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.8",
"Slovenia","SVN","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.822",
"Slovenia","SVN","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.776",
"Slovenia","SVN","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.766",
"Slovenia","SVN","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.751",
"Slovenia","SVN","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.781",
"Slovenia","SVN","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.799",
"Slovenia","SVN","Learning-Adjusted Years of School","HD.HCI.LAYS","11.61",
"Slovenia","SVN","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.76",
"Slovenia","SVN","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.46",
"Slovenia","SVN","Probability of Survival to Age 5","HD.HCI.MORT","0.9979",
"Slovenia","SVN","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.998",
"Slovenia","SVN","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9977",
"Slovenia","SVN","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9306",
